Title	Pseudo-title	Sub-title	Identifier	Date	Flight Line	Photo #	Scale	Latitude	Longitude	Thumbnail Link	Archive Link	Location in Drive	Corporate Name/Author	Personal Name/Author	Publisher	Publication Location	Set Date	Physical Description	General Note	Subject (Geographic)	Subject (Geographic)	Subject (Geographic)	Continent	Country	Province/State	Region	County	City	City Section	Area	Index	Condition Notes	Flightline String	Digital Archive Identifier
	Southern Ontario		OntarioS	1954		443762	[1:63,360]	44.290435	-76.390686	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-443762.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73437		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-443762
	Southern Ontario		OntarioS	1954		444762	[1:63,360]	44.406316	-76.393433	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-444762.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73369		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-444762
	Southern Ontario		OntarioS	1954		445762	[1:63,360]	44.527843	-76.396179	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-445762.jpg			Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-445762
	Southern Ontario		OntarioS	1954		446762	[1:63,360]	44.653024	-76.398926	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-446762.jpg			Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-446762
	Southern Ontario		OntarioS	1954		447762	[1:63,360]	44.779886	-76.401672	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-447762.jpg			Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-447762
	Southern Ontario		OntarioS	1954		442761	[1:63,360]	44.182204	-76.14624	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-442761.jpg			Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-442761
	Southern Ontario		OntarioS	1954		443761	[1:63,360]	44.298299	-76.14624	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-443761.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73499		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-443761
	Southern Ontario		OntarioS	1954		444761	[1:63,360]	44.416126	-76.148987	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-444761.jpg			Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-444761
	Southern Ontario		OntarioS	1954		445761	[1:63,360]	44.537632	-76.151733	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-445761.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73327		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-445761
	Southern Ontario		OntarioS	1954		446761	[1:63,360]	44.653024	-76.157227	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-446761.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73417		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-446761
	Southern Ontario		OntarioS	1954		447761	[1:63,360]	44.768187	-76.157227	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-447761.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73392		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-447761
	Southern Ontario		OntarioS	1954		448761	[1:63,360]	44.890904	-76.157227	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-448761.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73378		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-448761
	Southern Ontario		OntarioS	1954		451761	[1:63,360]	45.015302	-76.159973	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-451761.jpg			Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-451761
	Southern Ontario		OntarioS	1954		452761	[1:63,360]	45.13943	-76.16272	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-452761.jpg			Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-452761
	Southern Ontario		OntarioS	1954		453761	[1:63,360]	45.259422	-76.16272	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-453761.jpg			Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-453761
	Southern Ontario		OntarioS	1954		454761	[1:63,360]	45.379161	-76.168213	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-454761.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73504		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-454761
	Southern Ontario		OntarioS	1954		443754	[1:63,360]	44.310092	-75.921021	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-443754.jpg			Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-443754
	Southern Ontario		OntarioS	1954		444754	[1:63,360]	44.427896	-75.923767	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-444754.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73276		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-444754
	Southern Ontario		OntarioS	1954		445754	[1:63,360]	44.541548	-75.926514	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-445754.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73505		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-445754
